shipment_id,order_id,priority,warehouse_code,vehicle_id,vehicle_type,driver_id,driver_name,estimated_delivery,eta_status,decision_status,business_explanation
SHP007505,ORD007505,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-09-25 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007506,ORD007506,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-02-14 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007507,ORD007507,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-01-06 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP007508,ORD007508,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-02-08 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007509,ORD007509,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-07-13 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007510,ORD007510,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-02-24 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007511,ORD007511,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-08-02 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007512,ORD007512,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-03-21 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007513,ORD007513,Express,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-09-06 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007514,ORD007514,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-12-26 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007515,ORD007515,Express,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-11-21 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007516,ORD007516,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-12-23 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007517,ORD007517,Express,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-02-25 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP007518,ORD007518,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-06-29 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP007519,ORD007519,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-12-17 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007520,ORD007520,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-01-23 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007521,ORD007521,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-11-29 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007522,ORD007522,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-01-12 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007523,ORD007523,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-06-15 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007524,ORD007524,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-07-18 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007525,ORD007525,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-11-09 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP007526,ORD007526,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-09-22 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007527,ORD007527,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-01-04 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007528,ORD007528,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-01-12 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007529,ORD007529,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-10-18 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007530,ORD007530,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-09-16 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007531,ORD007531,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-07-10 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007532,ORD007532,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-06-04 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007533,ORD007533,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-03-28 01:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007534,ORD007534,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-08-10 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007535,ORD007535,Express,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-09-25 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP007536,ORD007536,Express,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-11-28 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007537,ORD007537,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-05-20 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007538,ORD007538,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-07-14 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP007539,ORD007539,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-01-11 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007540,ORD007540,Express,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-05-16 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP007541,ORD007541,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-04-24 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007542,ORD007542,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-09-12 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007543,ORD007543,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-10-16 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007544,ORD007544,Express,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-10-26 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007545,ORD007545,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-01-29 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP007546,ORD007546,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-06-04 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007547,ORD007547,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-11-01 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP007548,ORD007548,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-12-08 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007549,ORD007549,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-11-27 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007550,ORD007550,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-05-30 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP007551,ORD007551,Express,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-12-05 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007552,ORD007552,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-03-11 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007553,ORD007553,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-09-16 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007554,ORD007554,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-04-27 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007555,ORD007555,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-06-08 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007556,ORD007556,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-12-01 01:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007557,ORD007557,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-12-09 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007558,ORD007558,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-10-03 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP007559,ORD007559,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-12-13 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007560,ORD007560,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-09-07 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007561,ORD007561,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-07-30 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007562,ORD007562,Express,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-10-02 06:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007563,ORD007563,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-04-12 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007564,ORD007564,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-12-03 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007565,ORD007565,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-06-04 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007566,ORD007566,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-07-27 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP007567,ORD007567,Express,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-02-21 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007568,ORD007568,Express,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-09-10 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP007569,ORD007569,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-03-06 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007570,ORD007570,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-10-21 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007571,ORD007571,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-09-14 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007572,ORD007572,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-01-19 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP007573,ORD007573,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-11-10 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP007574,ORD007574,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-08-26 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
